31140000|31100000|1|Cooling towers
31141000|31140000|0|Water coolers
31150000|31100000|1|Ballasts for discharge lamps or tubes
31151000|31150000|0|Static converters
31153000|31150000|0|Rectifiers
31154000|31150000|0|Uninterruptible power supplies
31155000|31150000|0|Inverters
31156000|31150000|0|Interruptible power supplies
31157000|31150000|0|Inductors
31158000|31150000|1|Chargers
31158100|31158000|0|Battery chargers
31158200|31158000|0|Supercharger
31158300|31158000|0|Turbocharger
31160000|31100000|1|Parts of electric motors, generators and transformers
31161000|31160000|1|Parts for electrical motors and generators
31161100|31161000|0|Excitation systems
31161200|31161000|0|Gas cooling systems
31161300|31161000|0|Generator rotors
31161400|31161000|0|Primary water systems
31161500|31161000|0|Seal oil systems
31161600|31161000|0|Stator cooling water systems
31161700|31161000|0|Parts of steam generators
31161800|31161000|0|Parts of gas generators
31161900|31161000|0|Voltage-control systems
31162000|31160000|1|Parts of transformers, inductors and static converters
31162100|31162000|0|Parts of condensers
31170000|31100000|1|Transformers
31171000|31170000|0|Liquid dielectric transformers
31172000|31170000|0|Voltage transformers
31173000|31170000|0|Instrument transformer
31174000|31170000|0|Power supply transformers
31200000|31000000|1|Electricity distribution and control apparatus
31210000|31200000|1|Electrical apparatus for switching or protecting electrical circuits
31211000|31210000|1|Boards and fuse boxes
31211100|31211000|0|Boards for electrical apparatus
31211110|31211000|0|Control panels
31211200|31211000|0|Fuse boxes
31211300|31211000|0|Fuses
31211310|31211000|0|Cut-outs
31211320|31211000|0|Fuse blocks
31211330|31211000|0|Fuse wires
31211340|31211000|0|Fuse clips
31212000|31210000|1|Circuit breakers
31212100|31212000|0|Overhead circuit breakers
31212200|31212000|0|Circuit testers
31212300|31212000|0|Magnetic circuit breakers
31212400|31212000|0|Miniature circuit breakers
31213000|31210000|1|Distribution equipment
31213100|31213000|0|Distribution boxes
31213200|31213000|0|Distribution transformers
31213300|31213000|0|Cable distribution cabinet
31213400|31213000|0|Distribution system
31214000|31210000|1|Switchgear
31214100|31214000|0|Switches
31214110|31214000|0|Isolating switches
31214120|31214000|0|Earthing switch
31214130|31214000|0|Safety switches
31214140|31214000|0|Dimmer switches
31214150|31214000|0|Drum switches
31214160|31214000|0|Pressure switches
31214170|31214000|0|Toggle switches
31214180|31214000|0|Slide switches
31214190|31214000|0|Limit switches
31214200|31214000|0|Switch disconnector
31214300|31214000|0|Outdoor switching installations
31214400|31214000|0|Fuse switch disconnector
31214500|31214000|0|Electric switchboards
31214510|31214000|0|Distribution switchboards
31214520|31214000|0|Medium-voltage switchboards
31215000|31210000|0|Voltage limiters
31216000|31210000|1|Lightning arrestors
31216100|31216000|0|Lightning-protection equipment
31216200|31216000|0|Lightning conductors
31217000|31210000|0|Surge suppressors
31218000|31210000|0|Busbars
31219000|31210000|0|Protection boxes
31220000|31200000|1|Electrical circuit components
31221000|31220000|1|Electrical relays
31221100|31221000|0|Power relays
31221200|31221000|0|General purpose relays
31221300|31221000|0|Socket relays
31221400|31221000|0|Alternating voltage relays
31221500|31221000|0|Mercury relays
31221600|31221000|0|Time relays
31221700|31221000|0|Overload relays
31223000|31220000|0|Lamp-holders
31224000|31220000|1|Connections and contact elements
31224100|31224000|0|Plugs and sockets
31224200|31224000|0|Coaxial connectors
31224300|31224000|0|Connection boxes
31224400|31224000|0|Connection cables
31224500|31224000|0|Terminals
31224600|31224000|0|Dimmers
31224700|31224000|0|Junction boxes
31224800|31224000|0|Cable joining kits
31224810|31224000|0|Extension cables
31230000|31200000|0|Parts of electricity distribution or control apparatus
31300000|31000000|1|Insulated wire and cable
31310000|31300000|1|Mains
31311000|31310000|0|Mains connections
31320000|31300000|1|Power distribution cables
31321000|31320000|1|Electricity power lines
31321100|31321000|0|Overhead power lines
31321200|31321000|0|Low- and medium-voltage cable
31321210|31321000|0|Low-voltage cable
31321220|31321000|0|Medium-voltage cable
31321300|31321000|0|High-voltage cable
31321400|31321000|0|Underwater cable
31321500|31321000|0|Submarine cable
31321600|31321000|0|Shielded cable
31321700|31321000|0|Signalling cable
31330000|31300000|0|Coaxial cable
31340000|31300000|1|Insulated cable accessories
31341000|31340000|0|Insulated cable reels
31342000|31340000|0|Insulated cable junctions
31343000|31340000|0|Insulated cable joints
31344000|31340000|0|Insulated cable glands
31350000|31300000|1|Electric conductors for data and control purposes
31351000|31350000|0|Electric conductors for access control systems
31400000|31000000|1|Accumulators, primary cells and primary batteries
31410000|31400000|1|Primary cells
31411000|31410000|0|Alkaline batteries
31420000|31400000|1|Primary batteries
31421000|31420000|0|Lead batteries
31422000|31420000|0|Battery packs
31430000|31400000|1|Electric accumulators
31431000|31430000|0|Lead-acid accumulators
31432000|31430000|0|Nickel-cadmium accumulators
31433000|31430000|0|Nickel-iron accumulators
31434000|31430000|0|Lithium accumulators
31440000|31400000|0|Batteries
31500000|31000000|1|Lighting equipment and electric lamps
31510000|31500000|1|Electric filament lamps
31511000|31510000|0|Sealed-beam lamp units
31512000|31510000|1|Tungsten halogen filament lamps
31512100|31512000|0|Halogen bulbs, linear
31512200|31512000|0|Halogen bulbs, bi-pin
31512300|31512000|0|Halogen bulbs, dichroic
31514000|31510000|0|Discharge lamps
31515000|31510000|0|Ultraviolet lamps
31516000|31510000|0|Infrared lamps
31517000|31510000|0|Arc lamps
31518000|31510000|1|Signalling lights
31518100|31518000|0|Floodlights
31518200|31518000|0|Emergency lighting equipment
31518210|31518000|0|Stormlights
31518220|31518000|0|Light stick
31518300|31518000|0|Rooflights
31518500|31518000|0|Mercury-vapour lamps
31518600|31518000|0|Searchlights
31519000|31510000|1|Incandescent and neon lamps
31519100|31519000|0|Incandescent lamps
31519200|31519000|0|Neon lamps
31520000|31500000|1|Lamps and light fittings
31521000|31520000|1|Lamps
31521100|31521000|0|Desk lamps
31521200|31521000|0|Floor-standing lamps
31521300|31521000|0|Portable electric lamps
31521310|31521000|0|Warning lights
31521320|31521000|0|Torches
31521330|31521000|0|Rechargeable portable electric lamps
31522000|31520000|0|Christmas tree lights
31523000|31520000|1|Illuminated signs and nameplates
31523100|31523000|0|Advertising neon lights
31523200|31523000|0|Permanent message signs
31523300|31523000|0|Illuminated nameplates
31524000|31520000|1|Ceiling or wall light fittings
31524100|31524000|0|Ceiling light fittings
31524110|31524000|0|Operating-theatre lamps
31524120|31524000|0|Ceiling lights
31524200|31524000|0|Wall light fittings
31524210|31524000|0|Wall lights
31527000|31520000|1|Spotlights
31527200|31527000|0|Exterior lights
31527210|31527000|0|Lanterns
31527260|31527000|0|Lighting systems
31527270|31527000|0|Platforms lighting
31527300|31527000|0|Domestic lights
31527400|31527000|0|Underwater lights
31530000|31500000|1|Parts of lamps and lighting equipment
31531000|31530000|1|Light bulbs
31531100|31531000|0|Electric tubes
31532000|31530000|1|Parts of lamps and light fittings
31532100|31532000|0|Tube lamps
31532110|31532000|0|Fluorescent tube lamps
31532120|31532000|0|Compact fluorescent tube lamps
31532200|31532000|0|Ring lamps
31532210|31532000|0|Fluorescent ring lamps
31532300|31532000|0|Globe lamps
31532310|31532000|0|Compact fluorescent globe lamps
31532400|31532000|0|Lamps sockets
31532500|31532000|0|Lamp starters
31532510|31532000|0|Starters for fluorescent lamps
31532600|31532000|0|Lamp reactors
31532610|31532000|0|Reactors for fluorescent lamps
31532700|31532000|0|Lamp covers
31532800|31532000|0|Lamp arms
31532900|31532000|0|Fluorescent lights
31532910|31532000|0|Fluorescent tubes
31532920|31532000|0|Bulbs and fluorescent lamps
31600000|31000000|1|Electrical equipment and apparatus
31610000|31600000|1|Electrical equipment for engines and vehicles
31611000|31610000|0|Wiring sets
31612000|31610000|1|Electrical wiring looms for engines
31612200|31612000|0|Starter motors
31612300|31612000|0|Electrical signalling equipment for engines
31612310|31612000|0|Blinkers
31620000|31600000|1|Sound or visual signalling apparatus
31625000|31620000|1|Burglar and fire alarms
31625100|31625000|0|Fire-detection systems
31625200|31625000|0|Fire-alarm systems
31625300|31625000|0|Burglar-alarm systems
31630000|31600000|0|Magnets
31640000|31600000|1|Machines and apparatus with individual functions
31642000|31640000|1|Electronic detection apparatus
31642100|31642000|0|Detection apparatus for metal pipes
31642200|31642000|0|Detection apparatus for mines
31642300|31642000|0|Detection apparatus for plastics
31642400|31642000|0|Detection apparatus for non-metallic objects
31642500|31642000|0|Detection apparatus for timber
31643000|31640000|1|Particle accelerators
31643100|31643000|0|Linear accelerators
31644000|31640000|0|Miscellaneous data recorders
31645000|31640000|0|Pinball machines
31650000|31600000|1|Insulating fittings
31651000|31650000|0|Electrical tape
31660000|31600000|0|Carbon electrodes
31670000|31600000|1|Electrical parts of machinery or apparatus
31671000|31670000|1|Glass envelopes and cathode-ray tubes
31671100|31671000|0|Glass envelopes
31671200|31671000|0|Cathode-ray tubes
31680000|31600000|1|Electrical supplies and accessories
31681000|31680000|1|Electrical accessories
31681100|31681000|0|Electrical contacts
31681200|31681000|0|Electric pumps
31681300|31681000|0|Electrical circuits
31681400|31681000|0|Electrical components
31681410|31681000|0|Electrical materials
31681500|31681000|0|Rechargers
31682000|31680000|1|Electricity supplies
31682100|31682000|0|Electricity boxes
31682110|31682000|0|Electricity box covers
31682200|31682000|0|Instrument panels
31682210|31682000|0|Instrumentation and control equipment
31682220|31682000|0|Mixing panels
31682230|31682000|0|Graphic display panels
31682300|31682000|0|Medium-voltage equipment
31682310|31682000|0|Medium-voltage panels
31682400|31682000|0|Overhead electrical equipment
31682410|31682000|0|Overhead cable carriers
31682500|31682000|0|Emergency electricity equipment
31682510|31682000|0|Emergency power systems
31682520|31682000|0|Emergency shutdown systems
31682530|31682000|0|Emergency power supplies
31682540|31682000|0|Substation equipment
31700000|31000000|1|Electronic, electromechanical and electrotechnical supplies
31710000|31700000|1|Electronic equipment
31711000|31710000|1|Electronic supplies
31711100|31711000|0|Electronic components
31711110|31711000|0|Transceivers
31711120|31711000|0|Transducers
31711130|31711000|0|Resistors
31711131|31711000|0|Electrical resistors
31711140|31711000|0|Electrodes
31711150|31711000|0|Electrical capacitors
31711151|31711000|0|Fixed capacitors
31711152|31711000|0|Variable or adjustable capacitors
31711154|31711000|0|Capacitor banks
31711155|31711000|0|Capacitor networks
31711200|31711000|0|Electronic scoreboards
31711300|31711000|0|Electronic timekeeping systems
31711310|31711000|0|System for recording attendance
31711400|31711000|0|Valves and tubes
31711410|31711000|0|Cathode-ray television picture tubes
31711411|31711000|0|Television camera tubes
31711420|31711000|0|Microwave tubes and equipment
31711421|31711000|0|Magnetrons
31711422|31711000|0|Microwave equipment
31711423|31711000|0|Microwave radio equipment
31711424|31711000|0|Klystrons
31711430|31711000|0|Valve tubes
31711440|31711000|0|Receiver or amplifier valves and tubes
31711500|31711000|0|Parts of electronic assemblies
31711510|31711000|0|Parts of electrical capacitors
31711520|31711000|0|Parts of electrical resistors, rheostats and potentiometers
31711530|31711000|0|Parts of electronic valves and tubes
31712000|31710000|1|Microelectronic machinery and apparatus and microsystems
31712100|31712000|0|Microelectronic machinery and apparatus
31712110|31712000|0|Electronic integrated circuits and microassemblies
31712111|31712000|0|Phone cards
31712112|31712000|0|SIM cards
31712113|31712000|0|Cards containing integrated circuits
31712114|31712000|0|Integrated electronic circuits
31712115|31712000|0|Microassemblies
31712116|31712000|0|Microprocessors
31712117|31712000|0|Integrated circuit packages
31712118|31712000|0|Integrated circuit sockets or mounts
31712119|31712000|0|Integrated circuit lids
31712200|31712000|0|Microsystems
31712300|31712000|0|Printed circuits
31712310|31712000|0|Populated printed circuit boards
31712320|31712000|0|Unpopulated printed circuit boards
31712330|31712000|0|Semiconductors
31712331|31712000|0|Photovoltaic cells
31712332|31712000|0|Thyristors
31712333|31712000|0|Diacs
31712334|31712000|0|Triacs
31712335|31712000|0|Optical coupled isolators
31712336|31712000|0|Crystal oscillators
31712340|31712000|0|Diodes
31712341|31712000|0|Light-emitting diodes
31712342|31712000|0|Microwave or small signal diodes
31712343|31712000|0|Zener diodes
31712344|31712000|0|Schottky diodes
31712345|31712000|0|Tunnel diodes
31712346|31712000|0|Photosensitive diodes
31712347|31712000|0|Power or solar diodes
31712348|31712000|0|Laser diodes
31712349|31712000|0|Radio frequency (RF) diodes
31712350|31712000|0|Transistors
31712351|31712000|0|Photo sensitive transistors
31712352|31712000|0|Field effect transistors (FET)
31712353|31712000|0|Metal oxide field effect transistors (MOSFET)
31712354|31712000|0|Transistor chips
31712355|31712000|0|Bipolar darlington or radio frequency (RF) transistors
31712356|31712000|0|Unijunction transistors
31712357|31712000|0|Insulated gate bipolar transistors (IGBT)
31712358|31712000|0|Junction field effect transistors (JFET)
31712359|31712000|0|Bipolar junction transistors (BJT)
31712360|31712000|0|Mounted piezo-electric crystals
31720000|31700000|0|Electromechanical equipment
31730000|31700000|1|Electrotechnical equipment
31731000|31730000|1|Electrotechnical supplies
31731100|31731000|0|Modules
32000000||1|Radio, television, communication, telecommunication and related equipment
32200000|32000000|1|Transmission apparatus for radiotelephony, radiotelegraphy, radio broadcasting and television
32210000|32200000|1|Broadcasting equipment
32211000|32210000|0|Broadcast production equipment
32220000|32200000|1|Television transmission apparatus without reception apparatus
32221000|32220000|0|Radio beacons
32222000|32220000|0|Video-signal coding machines
32223000|32220000|0|Video transmission apparatus
32224000|32220000|0|Television transmission apparatus
32230000|32200000|1|Radio transmission apparatus with reception apparatus
32231000|32230000|0|Closed-circuit television apparatus
32232000|32230000|0|Video-conferencing equipment
32233000|32230000|0|Radio-frequency booster stations
32234000|32230000|0|Closed-circuit television cameras
32235000|32230000|0|Closed-circuit surveillance system
32236000|32230000|0|Radio telephones
32237000|32230000|0|Walkie-talkies
32240000|32200000|0|Television cameras
32250000|32200000|1|Mobile telephones
32251000|32250000|1|Car telephones
32251100|32251000|0|Hands-free set
32252000|32250000|1|GSM telephones
32252100|32252000|0|Hands-free mobile telephones
32252110|32252000|0|Hands-free mobile telephones (wireless)
32260000|32200000|0|Data-transmission equipment
32270000|32200000|0|Digital transmission apparatus
32300000|32000000|1|Television and radio receivers, and sound or video recording or reproducing apparatus
32310000|32300000|0|Radio broadcast receivers
32320000|32300000|1|Television and audio-visual equipment
32321000|32320000|1|Television projection equipment
32321100|32321000|0|Film equipment
32321200|32321000|0|Audio-visual equipment
32321300|32321000|0|Audio-visual materials
32322000|32320000|0|Multimedia equipment
32323000|32320000|1|Video monitors
32323100|32323000|0|Colour video monitors
32323200|32323000|0|Monochrome video monitors
32323300|32323000|0|Video equipment
32323400|32323000|0|Video-playback equipment
32323500|32323000|0|Video-surveillance system
32324000|32320000|1|Televisions
32324100|32324000|0|Colour televisions
32324200|32324000|0|Monochrome televisions
32324300|32324000|0|Television equipment
32324310|32324000|0|Satellite antennas
32324400|32324000|0|Television aerials
32324500|32324000|0|Video tuners
32324600|32324000|0|Digital-TV boxes
32330000|32300000|1|Apparatus for sound, video-recording and reproduction
32331000|32330000|1|Turntables
32331100|32331000|0|Record players
32331200|32331000|0|Cassette players
32331300|32331000|0|Sound-reproduction apparatus
32331500|32331000|0|Recorders
32331600|32331000|0|MP3 player
32332000|32330000|1|Magnetic tape recorders
32332100|32332000|0|Dictating machines
32332200|32332000|0|Telephone-answering machines
32332300|32332000|0|Sound recorders
32333000|32330000|1|Video recording or reproducing apparatus
32333100|32333000|0|Video recorders
32333200|32333000|0|Video camcorders
32333300|32333000|0|Video-reproducing apparatus
32333400|32333000|0|Video players
32340000|32300000|1|Microphones and loudspeakers
32341000|32340000|0|Microphones
32342000|32340000|1|Loudspeakers
32342100|32342000|0|Headphones
32342200|32342000|0|Earphones
32342300|32342000|0|Microphones and speaker sets
32342400|32342000|0|Acoustic devices
32342410|32342000|0|Sound equipment
32342411|32342000|0|Mini speakers
32342412|32342000|0|Speakers
32342420|32342000|0|Studio mixing console
32342430|32342000|0|Speech-compression system
32342440|32342000|0|Voice-mail system
32342450|32342000|0|Voice recorders
32343000|32340000|1|Amplifiers
32343100|32343000|0|Audio-frequency amplifiers
32343200|32343000|0|Megaphones
32344000|32340000|1|Reception apparatus for radiotelephony or radiotelegraphy
32344100|32344000|0|Portable receivers for calling and paging
32344110|32344000|0|Voice-logging system
32344200|32344000|0|Radio receivers
32344210|32344000|0|Radio equipment
32344220|32344000|0|Radio pagers
32344230|32344000|0|Radio stations
32344240|32344000|0|Radio tower
32344250|32344000|0|Radio installations
32344260|32344000|0|Radio and multiplex equipment
32344270|32344000|0|Radio and telephone control system
32344280|32344000|0|Portable radios
32350000|32300000|1|Parts of sound and video equipment
32351000|32350000|1|Accessories for sound and video equipment
32351100|32351000|0|Video-editing equipment
32351200|32351000|0|Screens
32351300|32351000|0|Audio equipment accessories
32351310|32351000|0|Audio cassettes
32352000|32350000|1|Aerials and reflectors
32352100|32352000|0|Parts of radio and radar equipment
32352200|32352000|0|Radar spare parts and accessories
32353000|32350000|1|Sound recordings
32353100|32353000|0|Records
32353200|32353000|0|Music cassettes
32354000|32350000|1|Film products
32354100|32354000|0|Radiology film
32354110|32354000|0|X-ray film
32354120|32354000|0|Blue diazo film
32354200|32354000|0|Cinematographic film
32354300|32354000|0|Photographic film
32354400|32354000|0|Instant-print film
32354500|32354000|0|Video films
32354600|32354000|0|Video cassettes
32354700|32354000|0|Video tapes
32354800|32354000|0|Cling film
32360000|32300000|0|Intercom equipment
32400000|32000000|1|Networks
32410000|32400000|1|Local area network
32411000|32410000|0|Token-ring network
32412000|32410000|1|Communications network
32412100|32412000|0|Telecommunications network
32412110|32412000|0|Internet network
32412120|32412000|0|Intranet network
32413000|32410000|1|Integrated network
32413100|32413000|0|Network routers
32415000|32410000|0|Ethernet network
32416000|32410000|1|ISDN network
32416100|32416000|0|ISDX network
32417000|32410000|0|Multimedia networks
32418000|32410000|0|Radio network
32420000|32400000|1|Network equipment
32421000|32420000|0|Network cabling
32422000|32420000|0|Network components
32423000|32420000|0|Network hubs
32424000|32420000|0|Network infrastructure
32425000|32420000|0|Network operating system
32426000|32420000|0|Network publishing system
32427000|32420000|0|Network system
32428000|32420000|0|Network upgrade
32429000|32420000|0|Telephone network equipment
32430000|32400000|0|Wide area network
32440000|32400000|1|Telemetry and terminal equipment
32441000|32440000|1|Telemetry equipment
32441100|32441000|0|Telemetry surveillance system
32441200|32441000|0|Telemetry and control equipment
32441300|32441000|0|Telematics system
32442000|32440000|1|Terminal equipment
32442100|32442000|0|Terminal boards
32442200|32442000|0|Terminal boxes
32442300|32442000|0|Terminal emulators
32442400|32442000|0|Termination blocks
32500000|32000000|1|Telecommunications equipment and supplies
32510000|32500000|0|Wireless telecommunications system
32520000|32500000|1|Telecommunications cable and equipment
32521000|32520000|0|Telecommunications cable
32522000|32520000|0|Telecommunications equipment
32523000|32520000|0|Telecommunications facilities
32524000|32520000|0|Telecommunications system
32530000|32500000|1|Satellite-related communications equipment
32531000|32530000|0|Satellite communications equipment
32532000|32530000|0|Satellite dishes
32533000|32530000|0|Satellite earth stations
32534000|32530000|0|Satellite platforms
32540000|32500000|1|Switchboards
32541000|32540000|0|Switchboard equipment
32542000|32540000|0|Switchboard panels
32543000|32540000|0|Telephone switchboards
32544000|32540000|0|PABX equipment
32545000|32540000|0|PABX systems
32546000|32540000|1|Digital switching equipment
32546100|32546000|0|Digital switchboards
32547000|32540000|0|Vacuum switchboards
32550000|32500000|1|Telephone equipment
32551000|32550000|1|Telephone cables and associated equipment
32551100|32551000|0|Telephone connections
32551200|32551000|0|Telephone exchanges
32551300|32551000|0|Telephone headsets
32551400|32551000|0|Telephone network
32551500|32551000|0|Telephone cables
32552000|32550000|1|Electrical apparatus for line telephony or line telegraphy
32552100|32552000|0|Telephone sets
32552110|32552000|0|Cordless telephones
32552120|32552000|0|Emergency telephones
32552130|32552000|0|Public telephones
32552140|32552000|0|Payphone equipment
32552150|32552000|0|Telephones for visually-impaired
32552160|32552000|0|Telephones for hearing-impaired
32552200|32552000|0|Teleprinters
32552300|32552000|0|Telephonic or telegraphic switching apparatus
32552310|32552000|0|Digital telephone exchanges
32552320|32552000|0|Multiplexers
32552330|32552000|0|Telephone switching apparatus
32552400|32552000|0|Audio-frequency signal conversion apparatus
32552410|32552000|0|Modems
32552420|32552000|0|Frequency converter
32552430|32552000|0|Coding equipment
32552500|32552000|0|Teletext apparatus
32552510|32552000|0|Videotext terminals
32552520|32552000|0|Telex equipment
32552600|32552000|0|Entrance telephones
32553000|32550000|0|Parts of electrical telephonic or telegraphic apparatus
32560000|32500000|1|Fibre-optic materials
32561000|32560000|0|Fibre-optic connections
32562000|32560000|1|Optical-fibre cables
32562100|32562000|0|Optical-fibre cables for information transmission
32562200|32562000|0|Optical telecommunication cables
32562300|32562000|0|Optical-fibre cables for data transmission
32570000|32500000|1|Communications equipment
32571000|32570000|0|Communications infrastructure
32572000|32570000|1|Communications cable
32572100|32572000|0|Communications cable with multiple electrical conductors
32572200|32572000|0|Communications cable with coaxial conductors
32572300|32572000|0|Communications cable for special applications
32573000|32570000|0|Communications control system
32580000|32500000|1|Data equipment
32581000|32580000|1|Data-communications equipment
32581100|32581000|0|Data-transmission cable
32581110|32581000|0|Data-transmission cable with multiple electrical conductors
32581120|32581000|0|Data-transmission cable with coaxial conductors
32581130|32581000|0|Data-transmission cable for special applications
32581200|32581000|0|Fax equipment
32581210|32581000|0|Accessories and components for fax equipment
32582000|32580000|0|Data carriers
32583000|32580000|0|Data and voice media
32584000|32580000|0|Data-bearing media
33000000||1|Medical equipments, pharmaceuticals and personal care products
33100000|33000000|1|Medical equipments
33110000|33100000|1|Imaging equipment for medical, dental and veterinary use
33111000|33110000|1|X-ray devices
33111100|33111000|0|X-ray table
33111200|33111000|0|X-ray workstations
33111300|33111000|0|X-ray processing devices
33111400|33111000|0|X-ray fluoroscopy devices
33111500|33111000|0|Dental X-ray
33111600|33111000|0|Radiography devices
33111610|33111000|0|Magnetic resonance unit
33111620|33111000|0|Gamma cameras
33111640|33111000|0|Thermographs
33111650|33111000|0|Mammography devices
33111660|33111000|0|Bone densitometers
33111700|33111000|0|Angiography room
33111710|33111000|0|Angiography supplies
33111720|33111000|0|Angiography devices
33111721|33111000|0|Digital angiography devices
33111730|33111000|0|Angioplasty supplies
33111740|33111000|0|Angioplasty devices
33111800|33111000|0|Diagnostic X-ray system
33112000|33110000|1|Echo, ultrasound and doppler imaging equipment
33112100|33112000|0|Ultrasonic heart detector
33112200|33112000|0|Ultrasonic unit
33112300|33112000|0|Ultrasound scanners
33112310|33112000|0|Colour-flow doppler
33112320|33112000|0|Doppler equipment
33112330|33112000|0|Echoencephalographs
33112340|33112000|0|Echocardiographs
33113000|33110000|1|Magnetic resonance imaging equipment
33113100|33113000|0|Magnetic resonance scanners
33113110|33113000|0|Nuclear magnetic resonance scanners
33114000|33110000|0|Spectroscopy devices
33115000|33110000|1|Tomography devices
33115100|33115000|0|CT scanners
33115200|33115000|0|CAT scanners
33120000|33100000|1|Recording systems and exploration devices
33121000|33120000|1|Long term ambulatory recording system
33121100|33121000|0|Electro-encephalographs
33121200|33121000|0|Scintigraphy devices
33121300|33121000|0|Electromyographs
33121400|33121000|0|Audiometers
33121500|33121000|0|Electrocardiogram
33122000|33120000|0|Ophthalmology equipment
33123000|33120000|1|Cardiovascular devices
33123100|33123000|0|Tensiometer
33123200|33123000|0|Electrocardiography devices
33123210|33123000|0|Cardiac-monitoring devices
33123220|33123000|0|Cardio-angiography devices
33123230|33123000|0|Cardiographs
33124000|33120000|1|Diagnostics and radiodiagnostic devices and supplies
33124100|33124000|0|Diagnostic devices
33124110|33124000|0|Diagnostic systems
33124120|33124000|0|Diagnostic ultrasound devices
33124130|33124000|0|Diagnostic supplies
33124131|33124000|0|Reagent strips
33124200|33124000|0|Radiodiagnostic devices
33124210|33124000|0|Radiodiagnostic supplies
33125000|33120000|0|Urology, exploration devices
33126000|33120000|0|Stomatology devices
33127000|33120000|0|Immuno-analysis devices
33128000|33120000|0|Medical laser other than for surgery
33130000|33100000|1|Dental and subspecialty instruments and devices
33131000|33130000|1|Dental hand instrument
33131100|33131000|0|Dental surgical instrument
33131110|33131000|0|Dental nippers, brushes, retractors and burnishers
33131111|33131000|0|Dental nippers
33131112|33131000|0|Dental operative brushes
33131113|33131000|0|Dental retractors
33131114|33131000|0|Dental burnishers
33131120|33131000|0|Dental cryosurgical, gauges, elevators and excavators
33131121|33131000|0|Dental cryosurgical units
33131122|33131000|0|Dental depth gauges
33131123|33131000|0|Dental elevators
33131124|33131000|0|Dental excavators
33131130|33131000|0|Dental fingers protectors and forceps
33131131|33131000|0|Dental fingers protectors
33131132|33131000|0|Dental forceps
33131140|33131000|0|Dental mirrors and reamers
33131141|33131000|0|Dental mirrors
33131142|33131000|0|Dental reamers
33131150|33131000|0|Dental root tip picks, scalers and scale
33131151|33131000|0|Dental root tip picks
33131152|33131000|0|Dental scalers
33131153|33131000|0|Dental scale
33131160|33131000|0|Dental scissors and knives
33131161|33131000|0|Dental scissors
33131162|33131000|0|Dental knives
33131170|33131000|0|Dental spatulas, tweezers and wax carvers
33131171|33131000|0|Dental spatulas
33131172|33131000|0|Dental tweezers
33131173|33131000|0|Dental wax carvers
33131200|33131000|0|Dental suture needle
33131300|33131000|0|Dental disposable instrument
33131400|33131000|0|Dental probe
33131500|33131000|0|Dental extraction instrument
33131510|33131000|0|Dental drills
33131600|33131000|0|Dental filling instrument
33132000|33130000|0|Dental implant
33133000|33130000|0|Dental impression accessories
33134000|33130000|0|Endodontics accessories
33135000|33130000|0|Orthodontic devices
33136000|33130000|0|Rotary and abrasive instrument
33137000|33130000|0|Dental prophylaxis accessories
33138000|33130000|1|Prosthodontic and relining products
33138100|33138000|0|Dentures
33140000|33100000|1|Medical consumables
33141000|33140000|1|Disposable non-chemical medical consumables and haematological consumables
33141100|33141000|0|Dressings; clip, suture, ligature supplies
33141110|33141000|0|Dressings
33141111|33141000|0|Adhesive dressings
33141112|33141000|0|Plasters
33141113|33141000|0|Bandages
33141114|33141000|0|Medical gauze
33141115|33141000|0|Medical wadding
33141116|33141000|0|Dressing packs
33141117|33141000|0|Cotton wool
33141118|33141000|0|Wipes
33141119|33141000|0|Compresses
33141120|33141000|0|Clip, suture, ligature supplies
33141121|33141000|0|Surgical sutures
33141122|33141000|0|Surgical staples
33141123|33141000|0|Sharps containers
33141124|33141000|0|Sharps pads
33141125|33141000|0|Material for surgical sutures
33141126|33141000|0|Ligatures
33141127|33141000|0|Absorbable haemostatics
33141128|33141000|0|Needles for sutures
33141200|33141000|0|Catheters
33141210|33141000|0|Balloon catheters
33141220|33141000|0|Cannulae
33141230|33141000|0|Dilator
33141240|33141000|0|Catheter accessories
33141300|33141000|0|Venepuncture, blood sampling devices
33141310|33141000|0|Syringes
33141320|33141000|0|Medical needles
33141321|33141000|0|Anesthesia needles
33141322|33141000|0|Arterial needles
33141323|33141000|0|Biopsy needles
33141324|33141000|0|Dialysis needles
33141325|33141000|0|Fistula needles
33141326|33141000|0|Radiology procedural needles
33141327|33141000|0|Vented needles
33141328|33141000|0|Epidural needles
33141329|33141000|0|Amniocentesia needles
33141400|33141000|0|Wire-cutter and bistoury; surgical gloves
33141410|33141000|0|Wire-cutter and bistoury
33141411|33141000|0|Scalpels and blades
33141420|33141000|0|Surgical gloves
33141500|33141000|0|Haematological consumables
33141510|33141000|0|Blood products
33141520|33141000|0|Plasma extracts
33141530|33141000|0|Blood coagulants
33141540|33141000|0|Albumin
33141550|33141000|0|Heparin
33141560|33141000|0|Human organs
33141570|33141000|0|Human blood
33141580|33141000|0|Animal blood
33141600|33141000|0|Collector and collection bags, drainage and kits
33141610|33141000|0|Collection bag
33141613|33141000|0|Blood bags
33141614|33141000|0|Plasma bags
33141615|33141000|0|Bags for urine
33141620|33141000|0|Medical kits
33141621|33141000|0|Incontinence kit
33141622|33141000|0|AIDS-prevention kits
33141623|33141000|0|First-aid boxes
33141624|33141000|0|Administration sets
